LinkID,PositionX (m),PositionY (m),PositionZ (m)
A219BS010082,214.319,1223.466,-0.441
A219BS010082,214.319,1222.966,-0.440
A219BS010082,214.319,1222.466,-0.439
A219BS010082,214.320,1221.966,-0.438
A219BS010082,214.319,1221.466,-0.438
A219BS010082,214.318,1220.966,-0.437
A219BS010082,214.316,1220.466,-0.437
A219BS010082,214.317,1219.966,-0.436
A219BS010082,214.319,1219.466,-0.436
A219BS010082,214.322,1218.966,-0.436
A219BS010082,214.326,1218.466,-0.436
A219BS010082,214.330,1217.966,-0.436
A219BS010082,214.334,1217.466,-0.437
A219BS010082,214.336,1216.966,-0.437
A219BS010082,214.336,1216.466,-0.437
A219BS010082,214.336,1215.966,-0.437
A219BS010082,214.336,1215.466,-0.437
A219BS010082,214.335,1214.966,-0.438
A219BS010082,214.334,1214.466,-0.438
A219BS010082,214.333,1213.966,-0.438
A219BS010082,214.332,1213.466,-0.438
A219BS010082,214.330,1212.966,-0.439
A219BS010082,214.329,1212.466,-0.439
A219BS010082,214.329,1211.966,-0.439
A219BS010082,214.331,1211.466,-0.440
A219BS010082,214.333,1210.966,-0.441
A219BS010082,214.335,1210.466,-0.441
A219BS010082,214.337,1209.966,-0.442
A219BS010082,214.340,1209.466,-0.443
A219BS010082,214.342,1208.966,-0.444
A219BS010082,214.343,1208.466,-0.444
A219BS010082,214.342,1207.966,-0.445
A219BS010082,214.341,1207.466,-0.446
A219BS010082,214.340,1206.966,-0.446
A219BS010082,214.338,1206.466,-0.447
A219BS010082,214.336,1205.966,-0.447
A219BS010082,214.334,1205.466,-0.448
A219BS010082,214.332,1204.966,-0.448
A219BS010082,214.330,1204.466,-0.449
A219BS010082,214.330,1203.966,-0.449
A219BS010082,214.331,1203.466,-0.449
A219BS010082,214.331,1202.966,-0.449
A219BS010082,214.332,1202.466,-0.450
A219BS010082,214.334,1201.966,-0.450
A219BS010082,214.335,1201.466,-0.450
A219BS010082,214.336,1200.966,-0.450
A219BS010082,214.338,1200.466,-0.451
A219BS010082,214.337,1199.966,-0.451
A219BS010082,214.336,1199.466,-0.452
A219BS010082,214.335,1198.966,-0.452
A219BS010082,214.335,1198.466,-0.452
A219BS010082,214.336,1197.966,-0.453
A219BS010082,214.337,1197.466,-0.453
A219BS010082,214.338,1196.966,-0.453
A219BS010082,214.339,1196.466,-0.453
A219BS010082,214.340,1195.966,-0.453
A219BS010082,214.342,1195.466,-0.454
A219BS010082,214.343,1194.966,-0.454
A219BS010082,214.345,1194.466,-0.454
A219BS010082,214.346,1193.966,-0.455
A219BS010082,214.348,1193.466,-0.455
A219BS010082,214.350,1192.966,-0.456
A219BS010082,214.351,1192.466,-0.456
A219BS010082,214.353,1191.966,-0.456
A219BS010082,214.355,1191.466,-0.456
A219BS010082,214.357,1190.966,-0.457
A219BS010082,214.358,1190.466,-0.458
A219BS010082,214.360,1189.966,-0.458
A219BS010082,214.362,1189.466,-0.459
A219BS010082,214.364,1188.966,-0.459
A219BS010082,214.366,1188.466,-0.460
A219BS010082,214.369,1187.966,-0.460
A219BS010082,214.371,1187.466,-0.461
A219BS010082,214.372,1186.966,-0.462
A219BS010082,214.373,1186.466,-0.462
A219BS010082,214.374,1185.966,-0.463
A219BS010082,214.374,1185.466,-0.464
A219BS010082,214.375,1184.966,-0.464
A219BS010082,214.375,1184.466,-0.465
A219BS010082,214.376,1183.966,-0.466
A219BS010082,214.376,1183.466,-0.467
A219BS010082,214.376,1182.966,-0.467
A219BS010082,214.376,1182.466,-0.468
A219BS010082,214.377,1181.966,-0.469
A219BS010082,214.378,1181.466,-0.469
A219BS010082,214.380,1180.966,-0.470
A219BS010082,214.382,1180.466,-0.471
A219BS010082,214.385,1179.966,-0.471
A219BS010082,214.388,1179.466,-0.472
A219BS010082,214.391,1178.966,-0.472
A219BS010082,214.393,1178.466,-0.472
A219BS010082,214.396,1177.966,-0.473
A219BS010082,214.399,1177.466,-0.473
A219BS010082,214.404,1176.966,-0.474
A219BS010082,214.409,1176.466,-0.475
A219BS010082,214.415,1175.966,-0.476
A219BS010082,214.421,1175.466,-0.477
A219BS010082,214.427,1174.966,-0.478
A219BS010082,214.434,1174.466,-0.479
A219BS010082,214.440,1173.966,-0.480
A219BS010082,214.446,1173.466,-0.480
A219BS010082,214.452,1172.966,-0.481
A219BS010082,214.458,1172.466,-0.482
A219BS010082,214.471,1171.966,-0.482
A219BS010082,214.486,1171.467,-0.482
A219BS010082,214.503,1170.967,-0.482
A219BS010082,214.522,1170.467,-0.482
A219BS010082,214.540,1169.968,-0.482
A219BS010082,214.559,1169.468,-0.482
A219BS010082,214.578,1168.968,-0.481
A219BS010082,214.597,1168.469,-0.481
A219BS010082,214.601,1168.361,-0.481
